length,surface,volume
1376,11360256,2605285376
1377,11376774,2610969633
1378,11393304,2616662152
1379,11409846,2622362939
1380,11426400,2628072000
1381,11442966,2633789341
1382,11459544,2639514968
1383,11476134,2645248887
1384,11492736,2650991104
1385,11509350,2656741625
1386,11525976,2662500456
1387,11542614,2668267603
1388,11559264,2674043072
1389,11575926,2679826869
1390,11592600,2685619000
1391,11609286,2691419471
1392,11625984,2697228288
1393,11642694,2703045457
1394,11659416,2708870984
1395,11676150,2714704875
1396,11692896,2720547136
1397,11709654,2726397773
1398,11726424,2732256792
1399,11743206,2738124199
1400,11760000,2744000000
1401,11776806,2749884201
1402,11793624,2755776808
1403,11810454,2761677827
1404,11827296,2767587264
1405,11844150,2773505125
1406,11861016,2779431416
1407,11877894,2785366143
1408,11894784,2791309312
1409,11911686,2797260929
1410,11928600,2803221000
1411,11945526,2809189531
1412,11962464,2815166528
1413,11979414,2821151997
1414,11996376,2827145944
1415,12013350,2833148375
1416,12030336,2839159296
1417,12047334,2845178713
1418,12064344,2851206632
1419,12081366,2857243059
1420,12098400,2863288000
1421,12115446,2869341461
1422,12132504,2875403448
1423,12149574,2881473967
1424,12166656,2887553024
1425,12183750,2893640625
1426,12200856,2899736776
1427,12217974,2905841483
1428,12235104,2911954752
1429,12252246,2918076589
1430,12269400,2924207000
1431,12286566,2930345991
1432,12303744,2936493568
1433,12320934,2942649737
1434,12338136,2948814504
1435,12355350,2954987875
1436,12372576,2961169856
1437,12389814,2967360453
1438,12407064,2973559672
1439,12424326,2979767519
1440,12441600,2985984000
1441,12458886,2992209121
1442,12476184,2998442888
1443,12493494,3004685307
1444,12510816,3010936384
1445,12528150,3017196125
1446,12545496,3023464536
1447,12562854,3029741623
1448,12580224,3036027392
1449,12597606,3042321849
1450,12615000,3048625000
1451,12632406,3054936851
1452,12649824,3061257408
1453,12667254,3067586677
1454,12684696,3073924664
1455,12702150,3080271375
1456,12719616,3086626816
1457,12737094,3092990993
1458,12754584,3099363912
1459,12772086,3105745579
1460,12789600,3112136000
1461,12807126,3118535181
1462,12824664,3124943128
1463,12842214,3131359847
1464,12859776,3137785344
1465,12877350,3144219625
1466,12894936,3150662696
1467,12912534,3157114563
1468,12930144,3163575232
1469,12947766,3170044709
1470,12965400,3176523000
1471,12983046,3183010111
1472,13000704,3189506048
1473,13018374,3196010817
1474,13036056,3202524424
1475,13053750,3209046875
1476,13071456,3215578176
1477,13089174,3222118333
1478,13106904,3228667352
1479,13124646,3235225239
1480,13142400,3241792000
1481,13160166,3248367641
1482,13177944,3254952168
1483,13195734,3261545587
1484,13213536,3268147904
1485,13231350,3274759125
1486,13249176,3281379256
1487,13267014,3288008303
1488,13284864,3294646272
1489,13302726,3301293169
1490,13320600,3307949000
1491,13338486,3314613771
1492,13356384,3321287488
1493,13374294,3327970157
1494,13392216,3334661784
1495,13410150,3341362375
1496,13428096,3348071936
1497,13446054,3354790473
1498,13464024,3361517992
1499,13482006,3368254499
1500,13500000,3375000000
1501,13518006,3381754501
1502,13536024,3388518008
1503,13554054,3395290527
1504,13572096,3402072064
1505,13590150,3408862625
1506,13608216,3415662216
1507,13626294,3422470843
1508,13644384,3429288512
1509,13662486,3436115229
1510,13680600,3442951000
1511,13698726,3449795831
1512,13716864,3456649728
1513,13735014,3463512697
1514,13753176,3470384744
1515,13771350,3477265875
1516,13789536,3484156096
1517,13807734,3491055413
1518,13825944,3497963832
1519,13844166,3504881359
1520,13862400,3511808000
1521,13880646,3518743761
1522,13898904,3525688648
1523,13917174,3532642667
1524,13935456,3539605824
1525,13953750,3546578125
1526,13972056,3553559576
1527,13990374,3560550183
1528,14008704,3567549952
1529,14027046,3574558889
1530,14045400,3581577000
1531,14063766,3588604291
1532,14082144,3595640768
1533,14100534,3602686437
1534,14118936,3609741304
1535,14137350,3616805375
1536,14155776,3623878656
1537,14174214,3630961153
1538,14192664,3638052872
1539,14211126,3645153819
1540,14229600,3652264000
1541,14248086,3659383421
1542,14266584,3666512088
1543,14285094,3673650007
1544,14303616,3680797184
1545,14322150,3687953625
1546,14340696,3695119336
1547,14359254,3702294323
1548,14377824,3709478592
1549,14396406,3716672149
1550,14415000,3723875000
1551,14433606,3731087151
1552,14452224,3738308608
1553,14470854,3745539377
1554,14489496,3752779464
1555,14508150,3760028875
1556,14526816,3767287616
1557,14545494,3774555693
1558,14564184,3781833112
1559,14582886,3789119879
1560,14601600,3796416000
1561,14620326,3803721481
1562,14639064,3811036328
1563,14657814,3818360547
1564,14676576,3825694144
1565,14695350,3833037125
1566,14714136,3840389496
1567,14732934,3847751263
1568,14751744,3855122432
1569,14770566,3862503009
1570,14789400,3869893000
1571,14808246,3877292411
1572,14827104,3884701248
1573,14845974,3892119517
1574,14864856,3899547224
1575,14883750,3906984375
1576,14902656,3914430976
1577,14921574,3921887033
1578,14940504,3929352552
1579,14959446,3936827539
1580,14978400,3944312000
1581,14997366,3951805941
1582,15016344,3959309368
1583,15035334,3966822287
1584,15054336,3974344704
1585,15073350,3981876625
1586,15092376,3989418056
1587,15111414,3996969003
1588,15130464,4004529472
1589,15149526,4012099469
1590,15168600,4019679000
1591,15187686,4027268071
1592,15206784,4034866688
1593,15225894,4042474857
1594,15245016,4050092584
1595,15264150,4057719875
1596,15283296,4065356736
1597,15302454,4073003173
1598,15321624,4080659192
1599,15340806,4088324799
1600,15360000,4096000000
1601,15379206,4103684801
1602,15398424,4111379208
1603,15417654,4119083227
1604,15436896,4126796864
1605,15456150,4134520125
1606,15475416,4142253016
1607,15494694,4149995543
1608,15513984,4157747712
1609,15533286,4165509529
1610,15552600,4173281000
1611,15571926,4181062131
1612,15591264,4188852928
1613,15610614,4196653397
1614,15629976,4204463544
1615,15649350,4212283375
1616,15668736,4220112896
1617,15688134,4227952113
1618,15707544,4235801032
1619,15726966,4243659659
1620,15746400,4251528000
1621,15765846,4259406061
1622,15785304,4267293848
1623,15804774,4275191367
1624,15824256,4283098624
1625,15843750,4291015625
1626,15863256,4298942376
1627,15882774,4306878883
1628,15902304,4314825152
1629,15921846,4322781189
1630,15941400,4330747000
1631,15960966,4338722591
1632,15980544,4346707968
1633,16000134,4354703137
1634,16019736,4362708104
1635,16039350,4370722875
1636,16058976,4378747456
1637,16078614,4386781853
1638,16098264,4394826072
1639,16117926,4402880119
1640,16137600,4410944000
1641,16157286,4419017721
1642,16176984,4427101288
1643,16196694,4435194707
1644,16216416,4443297984
1645,16236150,4451411125
1646,16255896,4459534136
1647,16275654,4467667023
1648,16295424,4475809792
1649,16315206,4483962449
1650,16335000,4492125000
1651,16354806,4500297451
1652,16374624,4508479808
1653,16394454,4516672077
1654,16414296,4524874264
1655,16434150,4533086375
1656,16454016,4541308416
1657,16473894,4549540393
1658,16493784,4557782312
1659,16513686,4566034179
1660,16533600,4574296000
1661,16553526,4582567781
1662,16573464,4590849528
1663,16593414,4599141247
1664,16613376,4607442944
1665,16633350,4615754625
1666,16653336,4624076296
1667,16673334,4632407963
1668,16693344,4640749632
1669,16713366,4649101309
1670,16733400,4657463000
1671,16753446,4665834711
1672,16773504,4674216448
1673,16793574,4682608217
1674,16813656,4691010024
1675,16833750,4699421875
1676,16853856,4707843776
1677,16873974,4716275733
1678,16894104,4724717752
1679,16914246,4733169839
1680,16934400,4741632000
1681,16954566,4750104241
1682,16974744,4758586568
1683,16994934,4767078987
1684,17015136,4775581504
1685,17035350,4784094125
1686,17055576,4792616856
1687,17075814,4801149703
1688,17096064,4809692672
1689,17116326,4818245769
1690,17136600,4826809000
1691,17156886,4835382371
1692,17177184,4843965888
1693,17197494,4852559557
1694,17217816,4861163384
1695,17238150,4869777375
1696,17258496,4878401536
1697,17278854,4887035873
1698,17299224,4895680392
1699,17319606,4904335099
1700,17340000,4913000000
1701,17360406,4921675101
1702,17380824,4930360408
1703,17401254,4939055927
1704,17421696,4947761664
1705,17442150,4956477625
1706,17462616,4965203816
1707,17483094,4973940243
1708,17503584,4982686912
1709,17524086,4991443829
1710,17544600,5000211000
1711,17565126,5008988431
1712,17585664,5017776128
1713,17606214,5026574097
1714,17626776,5035382344
1715,17647350,5044200875
1716,17667936,5053029696
1717,17688534,5061868813
1718,17709144,5070718232
1719,17729766,5079577959
1720,17750400,5088448000
1721,17771046,5097328361
1722,17791704,5106219048
1723,17812374,5115120067
1724,17833056,5124031424
1725,17853750,5132953125
1726,17874456,5141885176
1727,17895174,5150827583
1728,17915904,5159780352
1729,17936646,5168743489
1730,17957400,5177717000
1731,17978166,5186700891
1732,17998944,5195695168
1733,18019734,5204699837
1734,18040536,5213714904
1735,18061350,5222740375
1736,18082176,5231776256
1737,18103014,5240822553
1738,18123864,5249879272
1739,18144726,5258946419
1740,18165600,5268024000
1741,18186486,5277112021
1742,18207384,5286210488
1743,18228294,5295319407
1744,18249216,5304438784
1745,18270150,5313568625
1746,18291096,5322708936
1747,18312054,5331859723
1748,18333024,5341020992
1749,18354006,5350192749
1750,18375000,5359375000
1751,18396006,5368567751
1752,18417024,5377771008
1753,18438054,5386984777
1754,18459096,5396209064
1755,18480150,5405443875
1756,18501216,5414689216
1757,18522294,5423945093
1758,18543384,5433211512
1759,18564486,5442488479
1760,18585600,5451776000
1761,18606726,5461074081
1762,18627864,5470382728
1763,18649014,5479701947
1764,18670176,5489031744
1765,18691350,5498372125
1766,18712536,5507723096
1767,18733734,5517084663
1768,18754944,5526456832
1769,18776166,5535839609
1770,18797400,5545233000
1771,18818646,5554637011
1772,18839904,5564051648
1773,18861174,5573476917
1774,18882456,5582912824
1775,18903750,5592359375
1776,18925056,5601816576
1777,18946374,5611284433
1778,18967704,5620762952
1779,18989046,5630252139
1780,19010400,5639752000
1781,19031766,5649262541
1782,19053144,5658783768
1783,19074534,5668315687
1784,19095936,5677858304
1785,19117350,5687411625
1786,19138776,5696975656
1787,19160214,5706550403
1788,19181664,5716135872
1789,19203126,5725732069
1790,19224600,5735339000
1791,19246086,5744956671
1792,19267584,5754585088
1793,19289094,5764224257
1794,19310616,5773874184
1795,19332150,5783534875
1796,19353696,5793206336
1797,19375254,5802888573
1798,19396824,5812581592
1799,19418406,5822285399
1800,19440000,5832000000
1801,19461606,5841725401
1802,19483224,5851461608
1803,19504854,5861208627
1804,19526496,5870966464
1805,19548150,5880735125
1806,19569816,5890514616
1807,19591494,5900304943
1808,19613184,5910106112
1809,19634886,5919918129
1810,19656600,5929741000
1811,19678326,5939574731
1812,19700064,5949419328
1813,19721814,5959274797
1814,19743576,5969141144
1815,19765350,5979018375
1816,19787136,5988906496
1817,19808934,5998805513
1818,19830744,6008715432
1819,19852566,6018636259
1820,19874400,6028568000
1821,19896246,6038510661
1822,19918104,6048464248
1823,19939974,6058428767
1824,19961856,6068404224
1825,19983750,6078390625
1826,20005656,6088387976
1827,20027574,6098396283
1828,20049504,6108415552
1829,20071446,6118445789
1830,20093400,6128487000
1831,20115366,6138539191
1832,20137344,6148602368
1833,20159334,6158676537
1834,20181336,6168761704
1835,20203350,6178857875
1836,20225376,6188965056
1837,20247414,6199083253
1838,20269464,6209212472
1839,20291526,6219352719
1840,20313600,6229504000
1841,20335686,6239666321
1842,20357784,6249839688
1843,20379894,6260024107
1844,20402016,6270219584
1845,20424150,6280426125
1846,20446296,6290643736
1847,20468454,6300872423
1848,20490624,6311112192
1849,20512806,6321363049
1850,20535000,6331625000
1851,20557206,6341898051
1852,20579424,6352182208
1853,20601654,6362477477
1854,20623896,6372783864
1855,20646150,6383101375
1856,20668416,6393430016
1857,20690694,6403769793
1858,20712984,6414120712
1859,20735286,6424482779
1860,20757600,6434856000
1861,20779926,6445240381
1862,20802264,6455635928
1863,20824614,6466042647
1864,20846976,6476460544
1865,20869350,6486889625
1866,20891736,6497329896
1867,20914134,6507781363
1868,20936544,6518244032
1869,20958966,6528717909
1870,20981400,6539203000
1871,21003846,6549699311
1872,21026304,6560206848
1873,21048774,6570725617
1874,21071256,6581255624
1875,21093750,6591796875
1876,21116256,6602349376
1877,21138774,6612913133
1878,21161304,6623488152
1879,21183846,6634074439
1880,21206400,6644672000
1881,21228966,6655280841
1882,21251544,6665900968
1883,21274134,6676532387
1884,21296736,6687175104
1885,21319350,6697829125
1886,21341976,6708494456
1887,21364614,6719171103
1888,21387264,6729859072
1889,21409926,6740558369
1890,21432600,6751269000
1891,21455286,6761990971
1892,21477984,6772724288
1893,21500694,6783468957
1894,21523416,6794224984
1895,21546150,6804992375
1896,21568896,6815771136
1897,21591654,6826561273
1898,21614424,6837362792
1899,21637206,6848175699
1900,21660000,6859000000
1901,21682806,6869835701
1902,21705624,6880682808
1903,21728454,6891541327
1904,21751296,6902411264
1905,21774150,6913292625
1906,21797016,6924185416
1907,21819894,6935089643
1908,21842784,6946005312
1909,21865686,6956932429
1910,21888600,6967871000
1911,21911526,6978821031
1912,21934464,6989782528
1913,21957414,7000755497
1914,21980376,7011739944
1915,22003350,7022735875
1916,22026336,7033743296
1917,22049334,7044762213
1918,22072344,7055792632
1919,22095366,7066834559
1920,22118400,7077888000
1921,22141446,7088952961
1922,22164504,7100029448
1923,22187574,7111117467
1924,22210656,7122217024
1925,22233750,7133328125
1926,22256856,7144450776
1927,22279974,7155584983
1928,22303104,7166730752
1929,22326246,7177888089
1930,22349400,7189057000
1931,22372566,7200237491
1932,22395744,7211429568
1933,22418934,7222633237
1934,22442136,7233848504
1935,22465350,7245075375
1936,22488576,7256313856
1937,22511814,7267563953
1938,22535064,7278825672
1939,22558326,7290099019
1940,22581600,7301384000
1941,22604886,7312680621
1942,22628184,7323988888
1943,22651494,7335308807
1944,22674816,7346640384
1945,22698150,7357983625
1946,22721496,7369338536
1947,22744854,7380705123
1948,22768224,7392083392
1949,22791606,7403473349
1950,22815000,7414875000
1951,22838406,7426288351
1952,22861824,7437713408
1953,22885254,7449150177
1954,22908696,7460598664
1955,22932150,7472058875
1956,22955616,7483530816
1957,22979094,7495014493
1958,23002584,7506509912
1959,23026086,7518017079
1960,23049600,7529536000
1961,23073126,7541066681
1962,23096664,7552609128
1963,23120214,7564163347
1964,23143776,7575729344
1965,23167350,7587307125
1966,23190936,7598896696
1967,23214534,7610498063
1968,23238144,7622111232
1969,23261766,7633736209
1970,23285400,7645373000
1971,23309046,7657021611
1972,23332704,7668682048
1973,23356374,7680354317
1974,23380056,7692038424
1975,23403750,7703734375
1976,23427456,7715442176
1977,23451174,7727161833
1978,23474904,7738893352
1979,23498646,7750636739
1980,23522400,7762392000
1981,23546166,7774159141
1982,23569944,7785938168
1983,23593734,7797729087
1984,23617536,7809531904
1985,23641350,7821346625
1986,23665176,7833173256
1987,23689014,7845011803
1988,23712864,7856862272
1989,23736726,7868724669
1990,23760600,7880599000
1991,23784486,7892485271
1992,23808384,7904383488
1993,23832294,7916293657
1994,23856216,7928215784
